Time,SoC
1.72875e+09,4.3
1.72876e+09,0
1.72876e+09,4.7
1.72876e+09,-12.5
1.72876e+09,6.3
1.72876e+09,1.9
1.72876e+09,2
1.72876e+09,-36.8
1.72876e+09,40.1
1.72876e+09,69.2
1.72876e+09,2
1.72876e+09,6.7
1.72876e+09,2.8
1.72876e+09,2.5
1.72876e+09,2.7
1.72876e+09,2.4
1.72877e+09,4.7
1.72877e+09,4.7
1.72877e+09,7.5
1.72877e+09,7.4
1.72877e+09,6.1
1.72877e+09,4.7
1.72878e+09,3.5
1.72878e+09,7.4
1.72878e+09,2
1.72878e+09,26.1
1.72878e+09,29.3
1.72878e+09,-4.2
1.72878e+09,2.9
1.72878e+09,7.1
1.72878e+09,2.7
1.72878e+09,6.8
1.72878e+09,17.8
1.72878e+09,1.7
1.72879e+09,2.7
1.72879e+09,2.4
1.72879e+09,2.4
1.72879e+09,72.4
1.72879e+09,4.3
1.72879e+09,-18.9
1.72879e+09,4.3
1.72879e+09,-5.8
1.72879e+09,2.9
1.72879e+09,2.6
1.72879e+09,42.3
1.72879e+09,62.7
1.72879e+09,1.8
1.7288e+09,5.2
1.7288e+09,2.6
1.7288e+09,15.1
1.7288e+09,4.1
1.7288e+09,-4.6
1.7288e+09,2.8
1.7288e+09,1.4
1.72883e+09,-1.8
1.72883e+09,7.4
1.72883e+09,-3.2
1.72883e+09,3.5
1.72883e+09,4.1
1.72883e+09,4.1
1.72884e+09,13.8
1.72884e+09,4
1.72884e+09,-10
1.72884e+09,-24
1.72884e+09,43.3
1.72884e+09,46.1
1.72884e+09,83.6
1.72884e+09,-2.5
1.72884e+09,3.5
1.72884e+09,21.4
1.72884e+09,2.8
1.72884e+09,85.5
1.72884e+09,52.4
1.72884e+09,19.5
1.72884e+09,-24.3
1.72885e+09,16
1.72885e+09,3
1.72885e+09,3.9
1.72885e+09,9.4
1.72885e+09,-1.2
1.72885e+09,2.7
1.72885e+09,27.7
1.72885e+09,2.4
1.72885e+09,2.2
1.72885e+09,2.1
1.72885e+09,-3.7
1.72885e+09,7.3
1.72885e+09,22.6
1.72885e+09,1.1
1.72885e+09,17.7
1.72885e+09,23.7
1.72885e+09,19.6
1.72885e+09,1.7
1.72885e+09,14.6
1.72886e+09,2.9
1.72886e+09,22.9
1.72887e+09,2.9
1.72887e+09,5.3
1.72888e+09,3.8
1.72888e+09,14.3
1.72888e+09,26.9
1.72888e+09,4.9
1.72888e+09,2.5
1.72888e+09,6.5
1.72888e+09,2
1.72889e+09,59.7
1.72889e+09,-80.5
1.72889e+09,1.7
1.72889e+09,1.7
1.72889e+09,3.8
1.72889e+09,1.2
1.72889e+09,2.3
1.72889e+09,2.7
1.72889e+09,96
1.72889e+09,92.2
1.72889e+09,-42
1.72889e+09,62.8
1.72889e+09,-58.6
1.72889e+09,3.1
1.72889e+09,2.1
1.72889e+09,-23
1.72889e+09,1.8
1.72889e+09,54.4
1.72889e+09,5.9
1.72889e+09,41.9
1.72889e+09,-16.9
1.72889e+09,-29
1.72889e+09,1.8
1.72889e+09,2.3
1.72889e+09,2.1
1.72889e+09,2.2
1.72889e+09,2.3
1.72892e+09,43.5
1.72892e+09,103.8
1.72892e+09,42.4
1.72892e+09,1.6
1.72892e+09,1.5
1.72892e+09,2.1
1.72892e+09,1.3
1.72892e+09,11.2
1.72892e+09,152.1
1.72892e+09,3.1
1.72892e+09,-14.1
1.72892e+09,46
1.72892e+09,43.1
1.72892e+09,37.4
1.72892e+09,53.1
1.72892e+09,-26.7
1.72894e+09,1.5
1.72894e+09,1.4
1.72895e+09,68.4
1.72895e+09,-12.5
1.72895e+09,30.8
1.72895e+09,-42.7
