Time,SoC
1.72919e+09,158.8
1.72919e+09,168.4
1.72919e+09,7.6
1.72919e+09,13.6
1.72919e+09,14.8
1.72919e+09,168.4
1.7292e+09,2.8
1.7292e+09,0.4
1.7292e+09,102.4
1.7292e+09,2.8
1.7292e+09,196
1.7292e+09,103.6
1.7292e+09,1.6
1.7292e+09,125.2
1.7292e+09,-8
1.7292e+09,168.4
1.72921e+09,-2
1.72921e+09,5.2
1.72921e+09,168.4
1.72921e+09,118
1.72921e+09,-2
1.72921e+09,23.2
1.72921e+09,140.8
1.72921e+09,200.8
1.72921e+09,-4.4
1.72921e+09,168.4
1.72922e+09,-9.2
1.72922e+09,6.4
1.72922e+09,192.4
1.72922e+09,-10.4
1.72922e+09,124
1.72922e+09,58
1.72922e+09,-29.6
1.72922e+09,-28.4
1.72922e+09,-34.4
1.72922e+09,-34.4
1.72922e+09,-38
1.72922e+09,-38
1.72922e+09,-41.6
1.72922e+09,-41.6
1.72922e+09,-44
1.72922e+09,-44
1.72922e+09,-46.4
1.72922e+09,-45.2
1.72922e+09,-47.6
1.72922e+09,-46.4
1.72922e+09,-47.6
1.72922e+09,-46.4
1.72922e+09,-47.6
1.72922e+09,-46.4
1.72922e+09,-47.6
1.72922e+09,-47.6
1.72922e+09,-46.4
1.72922e+09,-47.6
1.72922e+09,-48.8
1.72922e+09,-48.8
1.72922e+09,-50
1.72922e+09,-48.8
1.72922e+09,-51.2
1.72922e+09,-51.2
1.72922e+09,-52.4
1.72922e+09,-52.4
1.72922e+09,-53.6
1.72922e+09,-53.6
1.72922e+09,-56
1.72922e+09,-56
1.72922e+09,-58.4
1.72922e+09,-57.2
1.72923e+09,-60.8
1.72923e+09,-60.8
1.72923e+09,-65.6
1.72923e+09,-80
1.72923e+09,226
1.72923e+09,223.6
1.72923e+09,37.6
1.72927e+09,-52.4
1.72927e+09,109.6
1.72927e+09,168.4
1.72927e+09,14.8
1.72927e+09,168.4
1.72927e+09,4
1.72927e+09,103.6
1.72927e+09,-8
1.72927e+09,-5.6
1.72927e+09,138.4
1.72927e+09,-48.8
1.72927e+09,168.4
1.72928e+09,-5.6
1.72928e+09,152.8
1.72928e+09,136
1.72928e+09,-5.6
1.72928e+09,168.4
1.72928e+09,2.8
1.72928e+09,168.4
1.72928e+09,19.6
1.72928e+09,11.2
1.72928e+09,168.4
1.72929e+09,106
1.72929e+09,1.6
1.72929e+09,182.8
1.72929e+09,-23.6
1.72929e+09,-14
1.72929e+09,133.6
1.72929e+09,168.4
1.7293e+09,-6.8
1.7293e+09,196
1.7293e+09,-2
1.7293e+09,160
1.7293e+09,-14
1.7293e+09,193.6
1.7293e+09,-2
1.7293e+09,181.6
1.7293e+09,8.8
1.7293e+09,128.8
1.7293e+09,-2
1.7293e+09,6.4
1.7293e+09,136
1.7293e+09,168.4
1.7293e+09,-12.8
1.7293e+09,-14
1.7293e+09,-38
1.7293e+09,-38
1.7293e+09,-44
1.7293e+09,-42.8
1.7293e+09,-47.6
1.7293e+09,-47.6
1.72931e+09,-52.4
1.72931e+09,-52.4
1.72931e+09,-56
1.72931e+09,-56
1.72931e+09,-56
1.72931e+09,-56
1.72931e+09,-56
1.72931e+09,-56
1.72931e+09,-57.2
1.72931e+09,-56
1.72931e+09,-58.4
1.72931e+09,-57.2
1.72931e+09,-59.6
1.72931e+09,-59.6
1.72931e+09,-62
1.72931e+09,-62
1.72931e+09,-64.4
1.72931e+09,-64.4
1.72931e+09,-68
1.72931e+09,-68
1.72931e+09,-72.8
1.72931e+09,-80
1.72931e+09,226
