Time,SoC
1.72974e+09,-39.0615
1.72974e+09,-42.9846
1.72974e+09,-45.2923
1.72974e+09,-47.4615
1.72974e+09,-49.4
1.72974e+09,-51.5231
1.72974e+09,-53.6462
1.72974e+09,-55.1692
1.72974e+09,-56.1385
1.72974e+09,-56.2769
1.72974e+09,-56.1385
1.72974e+09,-56.2308
1.72974e+09,-56.6923
1.72974e+09,-57.4308
1.72974e+09,-58.4462
1.72974e+09,-59.6923
1.72974e+09,-61.4
1.72974e+09,-62.9231
1.72974e+09,-64.9538
1.72974e+09,-67.4462
1.72974e+09,-70.3538
1.72974e+09,-74.7846
1.72974e+09,118.231
1.72974e+09,177.862
1.72976e+09,39.8154
1.72978e+09,-20.0462
1.72978e+09,-24.3846
1.72978e+09,18.4923
1.72978e+09,36.4
1.72979e+09,23.8923
1.72979e+09,12.2615
1.72979e+09,13.2769
1.72979e+09,12.1692
1.72979e+09,12.0769
1.72979e+09,11.8462
1.72979e+09,11.8923
1.72979e+09,13.5538
1.72979e+09,26.1077
1.72979e+09,44.5692
1.72979e+09,44.2923
1.72979e+09,56.9846
1.72979e+09,38.8923
1.72979e+09,11.6154
1.72979e+09,20.8462
1.72979e+09,18.0308
1.72979e+09,31.0923
1.72979e+09,41.5231
1.72979e+09,37
1.72979e+09,42.8154
1.7298e+09,68.6154
1.7298e+09,11.1538
1.72981e+09,15.6308
1.72981e+09,18.1692
1.72981e+09,26.1538
1.72981e+09,49.6923
1.72981e+09,44.6154
1.72981e+09,27.9538
1.72981e+09,31.8769
1.72981e+09,39.7231
1.72981e+09,51.4462
1.72981e+09,46.0923
1.72981e+09,52.3692
1.72981e+09,82.8769
1.72981e+09,83.1077
1.72981e+09,64.7385
1.72981e+09,36.4923
1.72981e+09,19.9231
1.72981e+09,20.4769
1.72982e+09,38.0615
1.72982e+09,89.7538
1.72982e+09,84.7231
1.72982e+09,54.8615
1.72982e+09,36.5846
1.72982e+09,33.1692
1.72982e+09,-15.5692
1.72982e+09,-23
1.72982e+09,-26.9692
1.72982e+09,-29.1846
1.72982e+09,-30.9385
1.72982e+09,-32.6
1.72982e+09,-34.2615
1.72982e+09,-35.9231
1.72982e+09,-37.5385
1.72982e+09,-39.2923
1.72982e+09,-41.1846
1.72982e+09,-42.7538
1.72982e+09,-44.3231
1.72982e+09,-45.1538
1.72982e+09,-45.4308
1.72982e+09,-45.5231
1.72982e+09,-45.2923
1.72982e+09,-45.2
1.72982e+09,-45.2
1.72982e+09,-45.2
1.72982e+09,-45.2923
1.72982e+09,-45.5692
1.72982e+09,-46.2154
1.72982e+09,-46.4923
1.72982e+09,-47.1846
1.72982e+09,-47.8769
1.72982e+09,-48.4769
1.72982e+09,-48.7538
1.72982e+09,-49.2154
1.72982e+09,-49.9077
1.72982e+09,-50.4615
1.72982e+09,-51.1538
1.72982e+09,-51.7538
1.72982e+09,-52.4
1.72982e+09,-52.9538
1.72982e+09,-53.8308
1.72982e+09,-55.2154
1.72982e+09,-56.2769
1.72982e+09,-57.8
1.72982e+09,-59.5538
1.72983e+09,-62.1846
1.72983e+09,-66.2
1.72983e+09,-16.5385
1.72983e+09,158.754
1.72984e+09,38.8
1.72987e+09,-52.7231
1.72987e+09,-22.2615
1.72987e+09,-6.2
1.72987e+09,3.81538
1.72987e+09,9.30769
1.72987e+09,12.1692
1.72987e+09,12.3538
