Time,SoC
-1,352.6
-1,348.9
-1,353.6
-1,354.75
-1,351.6
-1,352.5
-1,350.25
-1,352.45
-1,351.25
-1,351.55
-1,351.35
-1,352.55
-1,352.2
-1,352.45
-1,348.7
-1,349.55
-1,351.2
-1,351.85
-1,352.25
-1,352.1
-1,352.05
-1,352
-1,352
-1,352.05
-1,352.65
-1,352.25
-1,351.2
-1,351.65
-1,350.65
-1,351.7
-1,351.7
-1,351.35
-1,351.55
-1,350.8
-1,349.6
-1,351.55
-1,350.2
-1,352.35
-1,351.55
-1,351.5
-1,351.5
-1,351.5
-1,348.45
-1,349.85
-1,350.45
-1,351.1
-1,351.3
-1,351.1
-1,349.85
-1,350.65
-1,350.85
-1,350.3
-1,350.7
-1,349.65
-1,351.05
-1,350.8
-1,349.6
-1,350.8
-1,350.8
-1,349.85
-1,351.15
-1,350.85
-1,350.85
-1,349.75
-1,349.25
-1,349.9
-1,351.5
-1,350.55
-1,349.25
-1,349.55
-1,350.1
-1,350.15
-1,350.35
-1,351
-1,350.5
-1,350.65
-1,351.05
-1,349.95
-1,349.6
-1,350.3
-1,349.2
-1,348.9
-1,348.6
-1,349.1
-1,349
-1,348.55
-1,351.2
-1,350.05
-1,350.05
-1,350
-1,346.35
-1,349.65
-1,347.9
-1,349.25
-1,349.8
-1,348.1
-1,350.6
-1,349.7
-1,349.7
-1,349.7
-1,348.25
-1,347.45
-1,347.7
-1,350.9
-1,349.7
-1,349.4
-1,347.6
-1,350.05
-1,348.6
-1,349.25
-1,349.1
-1,349.95
-1,349.8
-1,349.75
-1,349.7
-1,349.6
-1,349.4
-1,349.45
-1,349.45
-1,349.5
-1,348.95
-1,349.5
-1,349.4
-1,349.4
-1,349.35
-1,349.2
-1,347.9
-1,349.25
-1,349.2
-1,349.2
-1,348.4
-1,347.65
-1,349.15
-1,346.6
-1,347.9
-1,347.5
-1,348.4
-1,348.1
-1,349.25
-1,348.7
-1,346.2
-1,349.05
-1,347.4
-1,348.25
-1,348.05
-1,348.55
-1,348.5
-1,348.55
-1,348.6
-1,348.6
-1,348.6
-1,348.55
-1,348.6
-1,348.6
-1,348.3
-1,348.6
-1,348.6
-1,348.6
-1,348.55
-1,348.6
-1,348.6
-1,348.6
-1,348.6
-1,348.55
-1,348.6
-1,348.6
-1,348.6
-1,348.6
-1,348.6
-1,348.6
-1,348.6
-1,348.6
-1,348.55
-1,348.6
-1,348.5
-1,348.4
-1,348.5
-1,348.5
-1,348.5
-1,348.5
-1,348.5
-1,347.5
-1,348.45
-1,347.85
-1,348.3
-1,348.3
-1,348.3
-1,348.3
-1,348.3
-1,346.3
-1,348.6
-1,348.1
-1,348.2
-1,348.2
-1,346
-1,346.2
-1,347.1
-1,347.8
-1,347.15
-1,348.05
-1,347.9
-1,347.9
-1,347.9
-1,348
-1,348
-1,347.1
-1,348.7
-1,346.45
-1,347.75
-1,347.55
-1,344.75
-1,348.75
-1,346.9
-1,348.15
-1,346.95
-1,345.95
-1,346.55
-1,347.2
-1,346.65
-1,348
-1,347.7
-1,347.6
-1,347.55
-1,347.45
-1,347.15
-1,347.65
-1,347.7
-1,347.4
-1,345.4
-1,347.45
-1,346.5
-1,343.6
-1,346.35
-1,345.8
-1,341.85
-1,344.8
-1,344.55
-1,345
-1,343.75
-1,343.5
-1,347.15
-1,346.1
-1,346.05
-1,346.15
-1,342.75
-1,345.05
-1,344.5
-1,346.3
-1,345.35
-1,343.65
-1,340.85
-1,341.75
-1,340.7
-1,341.7
-1,341.05
-1,341.25
-1,341.6
-1,340.45
-1,339.65
-1,340.95
-1,340.8
-1,340.2
-1,343.2
-1,339.75
-1,343.95
-1,342.65
-1,339
-1,341.5
-1,339.95
-1,341.85
-1,341.3
-1,339.95
-1,339.9
-1,340.75
-1,339.3
-1,340.4
-1,337.75
-1,339.55
-1,338.5
-1,339.2
-1,340
-1,340.3
-1,339
-1,340.95
-1,340.7
-1,339.45
-1,339.1
-1,338
-1,337.6
-1,339.8
-1,339.6
-1,338.05
-1,341.25
-1,340.65
-1,338.05
-1,338.3
-1,333.6
-1,339.05
-1,342
-1,338.9
-1,336.9
-1,341.15
-1,340.5
-1,340.45
-1,340.5
-1,340.3
-1,337.05
-1,337.85
-1,341
-1,340.15
-1,340.15
-1,340.25
-1,340.25
-1,339.65
-1,340.4
-1,339.85
-1,340.05
-1,340.05
-1,340.45
-1,340.05
-1,340.3
-1,339.55
-1,339.85
-1,340.9
-1,336.9
-1,340.2
-1,339.5
-1,339.85
-1,341.65
-1,339.65
-1,339.4
-1,339.8
-1,339.8
-1,339.55
-1,339.8
-1,339.7
-1,339.5
-1,339.25
-1,339.3
-1,339.2
-1,338.05
-1,337.3
-1,338.55
-1,336.9
-1,339.35
-1,335.75
-1,338.7
-1,335.85
-1,338.45
-1,340.5
-1,337.15
-1,338.6
-1,337.45
-1,339.35
-1,338.1
-1,338.1
-1,337.4
-1,337.15
-1,339.75
-1,337.85
-1,337.85
-1,337.55
-1,337.25
-1,336.65
-1,336.85
-1,337.3
-1,337.6
-1,337.4
-1,337.4
-1,337.65
-1,336.9
-1,337.2
-1,336.8
-1,337.25
-1,337.65
-1,337.15
-1,337.2
-1,337.2
-1,336.9
-1,334.35
-1,336.25
-1,337.6
-1,335.3
-1,336.5
-1,336.55
-1,337.4
-1,336.55
-1,337.1
-1,336.55
-1,336.35
-1,337.1
-1,336.2
-1,335.1
-1,335.75
-1,336.4
-1,336.5
-1,336.45
-1,336.2
-1,336.3
-1,336.3
-1,336.3
-1,336.35
-1,335.5
-1,335.7
-1,335.5
-1,335.7
-1,334.7
-1,337.15
-1,335.95
-1,335.95
-1,335
-1,335.75
-1,335.9
-1,335.9
-1,335.9
-1,335.9
-1,334.4
-1,335.75
-1,335.25
-1,336.1
-1,335.4
-1,335.85
-1,332.6
-1,333.15
-1,332.8
-1,334.05
-1,333.9
-1,334.4
-1,336.1
-1,333.2
-1,333.1
-1,334.45
-1,333
-1,333.55
-1,334
-1,333.55
-1,331.55
-1,332.9
-1,332.8
-1,331.45
-1,332.45
-1,332.35
-1,330.3
-1,334.5
-1,331.7
-1,331.05
-1,331.5
-1,333.9
-1,334.4
-1,332.45
-1,332.9
-1,332.7
-1,333.75
-1,333.7
-1,333.7
